sample_id,filepath,observed_poisoned_label,clean_label_eval_only,is_adversarially_flipped_eval_only,attack_target_eval_only,attack_score_eval_only,attack_gradient_conflict_eval_only,attack_target_plausibility_eval_only,reliability,loss_clean_signal,consistency_clean_signal,proto_clean_signal,grad_clean_signal,teacher_conf
3592,/content/Dataset/TUM/TUM-TFKGGGCQ.jpg,6,8,1,6,0.9888329,0.80394346,1.0,0.4879424,0.13132277,0.9847293,0.18013434,1.0,0.25895983
3593,/content/Dataset/STR/STR-MQFERATT.jpg,7,7,0,5,0.9194065,0.7971775,1.0,0.76724625,0.5765522,0.98113877,0.6769235,0.9999715,0.2610084
3594,/content/Dataset/TUM/TUM-VWYYQMVK.jpg,8,8,0,6,0.9858061,0.78908443,1.0,0.7661989,0.6235456,0.9876958,0.6016752,1.0,0.27748138
3595,/content/Dataset/TUM/TUM-YCAKQSAY.jpg,8,8,0,6,0.98409736,0.7866857,1.0,0.7116777,0.5364018,0.98692054,0.5062118,1.0,0.26899898
3596,/content/Dataset/STR/STR-WLEEARLL.jpg,7,7,0,5,0.92567,0.77218133,1.0,0.80147046,0.7024641,0.9851192,0.63433677,0.99999994,0.27188948
3597,/content/Dataset/NORM/NORM-YQKQCKVL.jpg,6,6,0,4,1.0019594,0.8048143,0.93563646,0.7958515,0.65263945,0.9853213,0.68145376,0.9999998,0.2868917
3598,/content/Dataset/TUM/TUM-SILGWSAH.jpg,6,8,1,6,0.9894744,0.7990348,1.0,0.63510543,0.4269184,0.9857588,0.35412887,1.0,0.2503634
3599,/content/Dataset/NORM/NORM-ALNDIRDM.jpg,6,6,0,8,0.9734784,0.7784076,1.0,0.80271906,0.6764041,0.9860465,0.6750733,1.0,0.29143098
3600,/content/Dataset/MUS/MUS-QACCWVYF.jpg,5,5,0,7,0.9558145,0.7784989,1.0,0.7350719,0.5818766,0.98494893,0.5377014,1.0,0.27878433
3601,/content/Dataset/BACK/BACK-NTASDYTM.jpg,1,1,0,3,1.0660928,0.80977774,1.0,0.20036454,0.0012962115,0.97840166,0.016922127,1.4e-44,0.25323462
3602,/content/Dataset/MUC/MUC-CERVQPAG.jpg,4,4,0,6,1.0115505,0.8015923,0.98341537,0.774194,0.6483983,0.9841951,0.6016623,1.0,0.3073532
3603,/content/Dataset/NORM/NORM-TLDWHSRD.jpg,6,6,0,8,0.9747699,0.78064185,1.0,0.7104803,0.5105429,0.98612744,0.5400549,0.9977553,0.2630829
3604,/content/Dataset/STR/STR-PTWFETAG.jpg,4,7,1,4,0.9592674,0.8018644,1.0,0.21290663,0.0031682372,0.97065157,0.07066975,0.0,0.21948473
3605,/content/Dataset/BACK/BACK-LRTERQPQ.jpg,1,1,0,3,1.0664564,0.8105613,1.0,0.52336377,0.21248248,0.987115,0.206327,0.9999508,0.28320497
3606,/content/Dataset/MUS/MUS-TCIGGGSC.jpg,5,5,0,7,0.9596271,0.78402406,1.0,0.7965717,0.6686775,0.9854303,0.661794,1.0,0.30234477
3607,/content/Dataset/MUC/MUC-TKRTFCFM.jpg,2,4,1,2,1.0590075,0.82525843,0.99597985,0.19504088,0.00033535014,0.97419834,0.00033535014,0.0,0.27454126
3608,/content/Dataset/ADI/ADI-FMTGTSNY.jpg,3,0,1,3,1.1021464,0.8209636,1.0,0.42497808,0.016104698,0.9873435,0.0874909,1.0,0.31190738
3609,/content/Dataset/DEB/DEB-VMPTVICV.jpg,2,2,0,7,0.4766246,0.8761667,1.0,0.21863867,0.03236503,0.9736959,0.050286952,0.0,0.2518986
3610,/content/Dataset/MUS/MUS-VHAALQCC.jpg,5,5,0,7,0.95941824,0.7831616,1.0,0.71221787,0.5432313,0.985117,0.50025403,1.0,0.26938626
3611,/content/Dataset/MUC/MUC-YYLLFWIF.jpg,4,4,0,3,1.0170724,0.7917776,1.0,0.7975138,0.6689901,0.98432463,0.6660092,1.0,0.31204545
3612,/content/Dataset/LYM/LYM-SNDEICPY.jpg,3,3,0,6,0.9284484,0.8980769,1.0,0.70460075,0.48049924,0.97602725,0.5648824,1.0,0.27993616
3613,/content/Dataset/MUC/MUC-YRANCKRG.jpg,8,4,1,8,1.0510068,0.8230052,1.0,0.19729125,0.00033535014,0.9847138,0.0009245069,0.0,0.30227137
3614,/content/Dataset/STR/STR-WPIYPIDF.jpg,7,7,0,5,0.9266221,0.7796695,1.0,0.5636661,0.45330128,0.9783675,0.67633224,0.2012702,0.25157717
3615,/content/Dataset/MUS/MUS-QHPRRPWS.jpg,0,5,1,0,1.0629793,0.82101095,1.0,0.19780505,0.00033535014,0.9853173,0.002496835,0.0,0.3000077
3616,/content/Dataset/ADI/ADI-ECTHLDDY.jpg,0,0,0,4,1.0842364,0.82253855,1.0,0.63364166,0.3565395,0.9841444,0.44809583,1.0,0.29521805
3617,/content/Dataset/ADI/ADI-EAAEFCHW.jpg,0,0,0,5,1.1006869,0.8322941,1.0,0.7746961,0.60590255,0.98941267,0.6589908,1.0,0.3135413
3618,/content/Dataset/STR/STR-WHLNVSTE.jpg,2,7,1,2,0.996402,0.8105859,1.0,0.19883165,0.00033535014,0.9928115,0.0006078861,0.0,0.2386787
3619,/content/Dataset/NORM/NORM-APHRLGDG.jpg,6,6,0,8,0.97693264,0.7839385,1.0,0.76430815,0.585569,0.98598415,0.64864874,0.9999999,0.2751042
3620,/content/Dataset/MUS/MUS-RWYDEYSL.jpg,0,5,1,0,1.0601135,0.81350327,0.99829245,0.19798017,0.00033535014,0.9864403,0.002298907,0.0,0.29952574
3621,/content/Dataset/STR/STR-RCAWGQCC.jpg,7,7,0,5,0.9241037,0.77183056,1.0,0.6816532,0.53336424,0.98587817,0.39120042,0.99999994,0.25764138
3622,/content/Dataset/MUS/MUS-SLIRNGNL.jpg,5,5,0,7,0.9598443,0.78969085,1.0,0.52815956,0.51801604,0.9846645,0.59958714,0.00012115326,0.26349798
3623,/content/Dataset/LYM/LYM-NPTRELVA.jpg,3,3,0,2,1.0467426,0.8045162,1.0,0.6600271,0.4289616,0.9856461,0.4510452,1.0,0.27120763
3624,/content/Dataset/MUC/MUC-TQWRYCQL.jpg,0,4,1,0,1.0287135,0.7976757,0.9974399,0.19846033,0.00033535014,0.98630226,0.0043300083,0.0,0.29178652
3625,/content/Dataset/MUC/MUC-RGFDYKLL.jpg,4,4,0,3,1.0170584,0.7921911,1.0,0.78667074,0.6436263,0.98297125,0.65922916,1.0,0.30629432
3626,/content/Dataset/MUS/MUS-NSQTQDAS.jpg,5,5,0,7,0.9545582,0.7755833,1.0,0.80261016,0.6698189,0.9865454,0.68345803,1.0,0.3026852
3627,/content/Dataset/ADI/ADI-AMDSEMAK.jpg,3,0,1,3,1.1022271,0.8212433,1.0,0.44815153,0.053327315,0.9858697,0.12925214,1.0,0.29356652
3628,/content/Dataset/MUS/MUS-SLEDASIN.jpg,5,5,0,7,0.9604848,0.78662527,1.0,0.6817012,0.48165736,0.98362553,0.46558404,1.0,0.25526202
3629,/content/Dataset/TUM/TUM-RKCVWKVL.jpg,8,8,0,6,0.9831917,0.78615254,1.0,0.8099792,0.68332905,0.98833454,0.69258857,1.0,0.28390566
3630,/content/Dataset/LYM/LYM-SMATYCET.jpg,3,3,0,4,1.0515821,0.81442326,0.9770736,0.71148366,0.5302584,0.9874039,0.5136498,1.0,0.28855774
3631,/content/Dataset/MUS/MUS-QMTIYEHC.jpg,5,5,0,7,0.95809627,0.78130436,1.0,0.73260003,0.5788085,0.985164,0.53193706,1.0,0.2780189
3632,/content/Dataset/MUC/MUC-ALWEGKWD.jpg,6,4,1,6,1.01903,0.80824673,1.0,0.26102465,0.05234602,0.9843275,0.18335222,2.4110329e-24,0.2947965
3633,/content/Dataset/LYM/LYM-QEYEEAMK.jpg,3,3,0,2,1.0497557,0.8156049,1.0,0.6803354,0.40061605,0.96960646,0.58479434,0.9999995,0.26642674
3634,/content/Dataset/STR/STR-PPADWDCK.jpg,7,7,0,5,0.28007424,0.7908897,1.0,0.4522913,0.082390785,0.9826112,0.10788516,0.999805,0.2732422
3635,/content/Dataset/DEB/DEB-VNGCDDKC.jpg,4,2,1,4,1.0541176,0.8519827,1.0,0.20332088,0.000382568,0.9855905,0.024275506,0.0,0.29153064
3636,/content/Dataset/NORM/NORM-LSHQTRSH.jpg,6,6,0,8,0.984231,0.802674,1.0,0.71208674,0.56902903,0.97843915,0.468955,1.0,0.27237242
3637,/content/Dataset/MUC/MUC-PVRGCCTL.jpg,4,4,0,3,1.0169089,0.791515,1.0,0.7885038,0.6547283,0.9861698,0.6484599,1.0,0.30877376
3638,/content/Dataset/DEB/DEB-TPLQPWVV.jpg,2,2,0,3,1.0187296,0.79319286,1.0,0.8075804,0.6799091,0.986772,0.6890313,1.0,0.29931554
3639,/content/Dataset/TUM/TUM-RAVTVAIC.jpg,8,8,0,6,0.98475707,0.7872327,1.0,0.7473867,0.5998069,0.987357,0.5599315,1.0,0.27509132
3640,/content/Dataset/STR/STR-MRFKFIMS.jpg,5,7,1,5,0.929407,0.8152901,1.0,0.54259574,0.22068901,0.9856616,0.27764413,0.9940561,0.2659339
3641,/content/Dataset/STR/STR-TLLNECHF.jpg,5,7,1,5,0.9282662,0.82208693,1.0,0.60687655,0.34681463,0.98562014,0.35346955,1.0,0.2574956
3642,/content/Dataset/MUC/MUC-WQDQSMPW.jpg,0,4,1,0,1.0316503,0.7989191,1.0,0.19644699,0.00033535014,0.97611314,0.004427952,0.0,0.2882614
3643,/content/Dataset/LYM/LYM-NRIHIILA.jpg,3,3,0,2,1.0504242,0.81469,1.0,0.47148204,0.3429906,0.9842588,0.587047,0.03910918,0.25658932
3644,/content/Dataset/TUM/TUM-YVSMCDID.jpg,8,8,0,6,0.9856567,0.78895694,1.0,0.7099856,0.5350519,0.98732805,0.5010075,1.0,0.26887268
3645,/content/Dataset/TUM/TUM-WPDQATKG.jpg,8,8,0,6,0.9852169,0.788363,1.0,0.6867701,0.49533543,0.9864518,0.46444926,1.0,0.26519623
3646,/content/Dataset/LYM/LYM-VMHRNMRY.jpg,3,3,0,4,1.0515033,0.8154429,0.97611994,0.77550817,0.6378059,0.9870215,0.6194871,1.0,0.30877113
3647,/content/Dataset/STR/STR-PYDVVAIG.jpg,7,7,0,5,0.9265074,0.7746288,1.0,0.77216446,0.6550252,0.98323226,0.5850369,0.9999999,0.26752958
3648,/content/Dataset/LYM/LYM-NIVGAINY.jpg,4,3,1,4,1.0552981,0.8150818,0.9878671,0.4669451,0.082156055,0.98650956,0.16355434,1.0,0.29047045
3649,/content/Dataset/ADI/ADI-EKGVPWKF.jpg,0,0,0,5,1.0943744,0.8310117,0.9820958,0.79511786,0.63670814,0.98980105,0.6972392,1.0,0.31597394
3650,/content/Dataset/MUS/MUS-SCTRTMQS.jpg,5,5,0,7,0.957781,0.77979136,1.0,0.7265331,0.5695293,0.98484653,0.52091414,1.0,0.27572548
3651,/content/Dataset/MUC/MUC-TMPVDSNA.jpg,4,4,0,7,0.99819076,0.81034297,1.0,0.80082387,0.6711393,0.9843417,0.6762271,1.0,0.31254753
3652,/content/Dataset/LYM/LYM-AVMWHPFA.jpg,3,3,0,2,1.0471668,0.8045267,1.0,0.70335674,0.5140012,0.9862349,0.50483745,1.0,0.28570896
3653,/content/Dataset/LYM/LYM-SQCWLQET.jpg,3,3,0,2,1.0476661,0.80563426,1.0,0.748466,0.5956698,0.98691803,0.57039195,1.0,0.30049694
3654,/content/Dataset/ADI/ADI-APLGRGCC.jpg,0,0,0,2,1.0907449,0.8204496,1.0,0.57061017,0.23698168,0.98463833,0.36295563,1.0,0.28530455
3655,/content/Dataset/STR/STR-YSHMTWND.jpg,7,7,0,5,0.9233248,0.7678539,1.0,0.77933395,0.67643017,0.984566,0.58268094,1.0,0.26944634
3656,/content/Dataset/MUS/MUS-SSMSSWWM.jpg,5,5,0,7,0.95910317,0.78372276,1.0,0.5809374,0.29285228,0.9810855,0.3288922,0.9999944,0.25510862
3657,/content/Dataset/NORM/NORM-PITYDFCH.jpg,4,6,1,4,1.022143,0.81189466,0.98750556,0.37507734,0.3054065,0.98558503,0.28427216,9.280936e-12,0.24247383
3658,/content/Dataset/DEB/DEB-VDVAVYRC.jpg,2,2,0,7,0.9731433,0.8255669,1.0,0.18750939,0.00033535014,0.93634933,0.0004885935,0.0,0.22771272
3659,/content/Dataset/TUM/TUM-WFCFACLP.jpg,8,8,0,6,0.9853257,0.78879863,1.0,0.8312455,0.7086675,0.9879777,0.7424652,1.0,0.28686446
3660,/content/Dataset/LYM/LYM-QWHCRKSH.jpg,3,3,0,2,1.0502319,0.8111139,1.0,0.70232505,0.50972444,0.9869699,0.50611,1.0,0.2849653
3661,/content/Dataset/ADI/ADI-ALHFVEGP.jpg,0,0,0,4,1.084561,0.82255375,0.9992679,0.7053136,0.4985009,0.98743474,0.5334055,1.0,0.30557582
3662,/content/Dataset/MUS/MUS-RGQEFPCR.jpg,5,5,0,7,0.9554931,0.77687275,1.0,0.80249095,0.65066135,0.9901178,0.7069466,0.99999636,0.29709467
3663,/content/Dataset/NORM/NORM-PYAFFNQE.jpg,6,6,0,8,0.97316974,0.7778356,1.0,0.7575238,0.5931347,0.9794307,0.61616206,0.99999994,0.2763732
3664,/content/Dataset/TUM/TUM-QQYFIWLR.jpg,8,8,0,6,0.32823822,0.82544553,1.0,0.21034682,0.0067509683,0.9866668,0.04260244,0.0,0.2803364
3665,/content/Dataset/NORM/NORM-VWMQYIEC.jpg,4,6,1,4,1.0028517,0.8069306,0.93073815,0.333233,0.2149193,0.980748,0.2474466,6.460875e-17,0.23889077
3666,/content/Dataset/ADI/ADI-HTYQQHTI.jpg,0,0,0,4,1.0854517,0.82368195,1.0,0.81944346,0.69541043,0.98840576,0.7134747,1.0,0.32094267
3667,/content/Dataset/BACK/BACK-MLPNHCAT.jpg,1,1,0,3,1.0662568,0.80981886,1.0,0.6530187,0.45217973,0.9862983,0.38998458,1.0,0.28992018
3668,/content/Dataset/DEB/DEB-RGLTQDWS.jpg,5,2,1,5,1.054694,0.83085084,1.0,0.25129688,0.05762121,0.96943885,0.14896677,0.0,0.26950893
3669,/content/Dataset/MUC/MUC-AGTVNQEH.jpg,4,4,0,7,0.99442077,0.79751337,1.0,0.7876707,0.6521474,0.98430324,0.65023375,1.0,0.3081923
3670,/content/Dataset/DEB/DEB-SHYWPYMK.jpg,2,2,0,3,1.0182468,0.7934195,1.0,0.73732156,0.5064679,0.9858863,0.65152204,1.0,0.29040396
3671,/content/Dataset/NORM/NORM-QVDEWFSW.jpg,6,6,0,8,0.9734155,0.77857816,1.0,0.76586103,0.6027964,0.9834106,0.6328048,0.9999948,0.27801332
3672,/content/Dataset/DEB/DEB-PKTEQSEE.jpg,2,2,0,3,1.0182827,0.79225075,1.0,0.7584455,0.6197949,0.9871641,0.5763379,1.0,0.29604208
3673,/content/Dataset/DEB/DEB-RHIWKHYR.jpg,2,2,0,3,1.0161839,0.78927153,1.0,0.73398036,0.58976203,0.9850791,0.52219135,1.0,0.29450005
3674,/content/Dataset/BACK/BACK-MMQEFEPA.jpg,1,1,0,3,1.0665655,0.81028736,1.0,0.67384243,0.48743734,0.9854089,0.4246304,1.0,0.2907819
3675,/content/Dataset/DEB/DEB-PKSAEYWY.jpg,3,2,1,3,1.0197811,0.7954979,1.0,0.3303469,0.17492212,0.9740259,0.2972759,2.0282813e-23,0.22369201
3676,/content/Dataset/NORM/NORM-WKWNIWHN.jpg,4,6,1,4,1.0079762,0.80738235,0.9472434,0.29598373,0.14171483,0.98563355,0.19702725,4.6148324e-25,0.26195484
3677,/content/Dataset/LYM/LYM-FPAFFSYS.jpg,8,3,1,8,1.0936826,0.84309083,1.0,0.19900027,0.00033535014,0.99029195,0.0032980237,0.0,0.25661582
3678,/content/Dataset/DEB/DEB-TECQKCPW.jpg,8,2,1,8,1.0491999,0.8310803,1.0,0.19824733,0.00033535014,0.9862059,0.0035551125,0.0,0.255573
3679,/content/Dataset/BACK/BACK-NYMHLPDQ.jpg,1,1,0,8,1.0631955,0.8152742,0.9933085,0.8267865,0.7111181,0.9862023,0.72261894,1.0,0.29663622
3680,/content/Dataset/NORM/NORM-TVEMECKK.jpg,4,6,1,4,1.0158752,0.80707335,0.97826695,0.35153162,0.25041157,0.98529613,0.26731336,1.5317608e-14,0.2336347
3681,/content/Dataset/LYM/LYM-PSGMNGDE.jpg,4,3,1,4,1.0585035,0.8153721,0.9970746,0.45537728,0.061727095,0.9856208,0.14659445,1.0,0.29514712
3682,/content/Dataset/NORM/NORM-VNQYGPNE.jpg,6,6,0,8,0.9763953,0.7825668,1.0,0.8002251,0.6597345,0.9864537,0.6881092,0.9999999,0.28822306
3683,/content/Dataset/ADI/ADI-DHEKDCKY.jpg,0,0,0,4,1.0844679,0.8231508,0.9992679,0.80706775,0.6852983,0.98750657,0.67884827,1.0,0.32004806
3684,/content/Dataset/STR/STR-QVVENSFP.jpg,5,7,1,5,0.92998326,0.79648256,1.0,0.6069735,0.34575537,0.98544097,0.3554838,1.0,0.25735843
3685,/content/Dataset/MUS/MUS-RCWHYNHR.jpg,5,5,0,7,0.95535815,0.7768609,1.0,0.80586,0.6724648,0.984098,0.69471097,1.0,0.30347818
3686,/content/Dataset/STR/STR-YHCCTILK.jpg,2,7,1,2,0.99556106,0.8054154,1.0,0.19629674,0.00033535014,0.98047763,0.00033535014,0.0,0.24082303
3687,/content/Dataset/LYM/LYM-VPFLLFGY.jpg,4,3,1,4,1.0588181,0.81516284,1.0,0.50558627,0.15458578,0.9851821,0.2177792,1.0,0.26994854
3688,/content/Dataset/ADI/ADI-FENWYTYV.jpg,0,0,0,5,1.1006515,0.8334662,1.0,0.73753554,0.57968986,0.9886747,0.5476366,1.0,0.31153816
3689,/content/Dataset/ADI/ADI-CGCSIIPN.jpg,3,0,1,3,1.1023531,0.8212224,1.0,0.44640484,0.05057671,0.98389,0.12769999,1.0,0.29551977
3690,/content/Dataset/NORM/NORM-PEEKRTAV.jpg,4,6,1,4,1.0209961,0.80674833,1.0,0.38862073,0.33410776,0.9816833,0.30138546,2.380193e-10,0.24782604
3691,/content/Dataset/MUC/MUC-PHSPADEE.jpg,4,4,0,6,1.0176111,0.80369335,1.0,0.7743235,0.63898844,0.98584896,0.6140312,1.0,0.3052747
3692,/content/Dataset/TUM/TUM-YMCLHMLL.jpg,6,8,1,6,0.98813707,0.795121,1.0,0.5191122,0.20813696,0.9865398,0.19582541,1.0,0.2537983
3693,/content/Dataset/TUM/TUM-QMWDILHL.jpg,6,8,1,6,0.9910985,0.8240408,1.0,0.72997123,0.5705701,0.9841312,0.53378195,1.0,0.27262464
3694,/content/Dataset/STR/STR-VSRWFPYG.jpg,7,7,0,6,0.34331354,0.84494466,1.0,0.4966138,0.33781347,0.9759232,0.7327763,1.851279e-06,0.24267146
3695,/content/Dataset/ADI/ADI-FCIGIFIP.jpg,0,0,0,4,1.089599,0.8392055,1.0,0.76797324,0.5636263,0.9875345,0.692789,0.9999994,0.31033447
3696,/content/Dataset/LYM/LYM-NNMRYFAD.jpg,3,3,0,2,1.0488551,0.8075225,1.0,0.8000957,0.6688559,0.9859391,0.67523307,1.0,0.31528732
3697,/content/Dataset/MUC/MUC-WMKPMLEM.jpg,4,4,0,3,1.0171274,0.79223764,1.0,0.7970725,0.67240554,0.98295367,0.6605594,1.0,0.3128445
3698,/content/Dataset/MUC/MUC-SRSDHTVR.jpg,4,4,0,7,0.9923146,0.7946874,1.0,0.78015286,0.6408372,0.9828867,0.63713026,1.0,0.30568004
3699,/content/Dataset/MUC/MUC-AHFMQGFR.jpg,4,4,0,3,1.0170628,0.79171383,1.0,0.78440166,0.6312166,0.98559344,0.66542864,1.0,0.30358624
3700,/content/Dataset/MUS/MUS-QPGNLHVK.jpg,7,5,1,7,0.96718645,0.81977236,1.0,0.5160058,0.21133743,0.9849156,0.18021871,0.99999964,0.26049587
3701,/content/Dataset/STR/STR-TRRDHGSE.jpg,5,7,1,5,0.9332363,0.79932964,1.0,0.6237904,0.37941062,0.984173,0.3766482,1.0,0.2540032
3702,/content/Dataset/BACK/BACK-ILVQALAT.jpg,1,1,0,3,1.0663738,0.8103394,1.0,0.69876784,0.5382453,0.9858215,0.4528707,1.0,0.292025
3703,/content/Dataset/MUC/MUC-SPSEEGTS.jpg,4,4,0,6,1.0175492,0.8044261,1.0,0.77428734,0.65143347,0.9838416,0.59806925,1.0,0.30803204
3704,/content/Dataset/DEB/DEB-TLLKEVCY.jpg,2,2,0,3,1.0192183,0.7939165,1.0,0.55276966,0.26768634,0.9889715,0.24723008,0.9973879,0.2782122
3705,/content/Dataset/ADI/ADI-DFKLYAFS.jpg,3,0,1,3,1.1025236,0.82088995,1.0,0.41367102,0.0034960113,0.9900549,0.05774568,1.0,0.3182097
3706,/content/Dataset/MUS/MUS-RKDSYPHC.jpg,5,5,0,7,0.9581464,0.7806304,1.0,0.7726642,0.63593745,0.9822393,0.61455286,1.0,0.2929626
3707,/content/Dataset/MUC/MUC-QMSFINIA.jpg,4,4,0,7,0.99291176,0.7948468,1.0,0.708992,0.4275008,0.9772368,0.65567845,0.9999986,0.26466998
3708,/content/Dataset/NORM/NORM-PQSIRHTD.jpg,4,6,1,4,1.0269125,0.8228259,1.0,0.41568333,0.38463035,0.98519677,0.33609056,3.6304032e-06,0.25699717
3709,/content/Dataset/BACK/BACK-NRGHWNAW.jpg,0,1,1,0,1.0760049,0.812412,1.0,0.5550272,0.33407408,0.9764907,0.17121258,1.0,0.29349163
3710,/content/Dataset/NORM/NORM-WGWGGGWH.jpg,6,6,0,4,0.99805725,0.80630887,0.9148555,0.77260125,0.61967236,0.9863514,0.63378406,0.9999981,0.28093565
3711,/content/Dataset/BACK/BACK-AAEQYIPD.jpg,1,1,0,0,1.075029,0.81032395,1.0,0.24950711,0.05192839,0.9872971,0.09955329,0.04492214,0.27389696
3712,/content/Dataset/MUC/MUC-AHDYYVDL.jpg,4,4,0,3,1.0175796,0.79219157,1.0,0.78780663,0.65860295,0.98406404,0.64193124,1.0,0.3096526
3713,/content/Dataset/ADI/ADI-CAQAFKEQ.jpg,0,0,0,2,1.089866,0.82083464,0.9965878,0.695295,0.482157,0.9875765,0.5160989,1.0,0.30439878
3714,/content/Dataset/BACK/BACK-INMIHNRT.jpg,0,1,1,0,1.0758127,0.8186443,1.0,0.39628124,0.00033535014,0.98471075,0.003289122,0.99199724,0.2880697
3715,/content/Dataset/DEB/DEB-PCCTPEME.jpg,2,2,0,3,1.0151503,0.79004925,1.0,0.80048466,0.6428001,0.9863297,0.71295476,1.0,0.29726055
3716,/content/Dataset/NORM/NORM-RWYVCNNM.jpg,6,6,0,4,0.9997267,0.8067262,0.91967016,0.8091161,0.686136,0.98534936,0.68759453,1.0,0.29336032
3717,/content/Dataset/NORM/NORM-SFQVHKEF.jpg,6,6,0,4,0.9996905,0.80644715,0.9201192,0.698405,0.49592283,0.9863542,0.5212257,0.9862737,0.26082736
3718,/content/Dataset/STR/STR-SGSDIINI.jpg,7,7,0,6,0.48267603,0.714551,1.0,0.19700193,0.00033535014,0.9820535,0.0018954156,0.0,0.2772662
3719,/content/Dataset/MUC/MUC-RPQHKNEC.jpg,6,4,1,6,1.0206114,0.8207572,1.0,0.23275495,0.010379161,0.99073714,0.12389921,1.942037e-39,0.27105993
3720,/content/Dataset/NORM/NORM-SGESECRP.jpg,6,6,0,8,0.9767169,0.78328496,1.0,0.81150717,0.6955763,0.984972,0.68424433,1.0,0.29527563
3721,/content/Dataset/MUS/MUS-SAQAYVGD.jpg,5,5,0,7,0.9555333,0.7862392,1.0,0.7562687,0.6107097,0.98408496,0.58281314,1.0,0.28617057
3722,/content/Dataset/STR/STR-WLRRNTYF.jpg,7,7,0,5,0.9240109,0.76929414,1.0,0.7721639,0.6709796,0.9850774,0.56122243,1.0,0.26895106
3723,/content/Dataset/STR/STR-RNLTEFYK.jpg,7,7,0,5,0.9193602,0.77751905,1.0,0.5829976,0.491167,0.9828469,0.6705146,0.23445563,0.25443083
3724,/content/Dataset/STR/STR-RFLQGQAV.jpg,5,7,1,5,0.9300789,0.8151675,1.0,0.6416361,0.41089284,0.98553014,0.40287015,1.0,0.24798596
3725,/content/Dataset/LYM/LYM-LAHSMNPK.jpg,3,3,0,2,1.0469916,0.80460197,1.0,0.79061294,0.65646154,0.98716086,0.65367705,1.0,0.31263664
3726,/content/Dataset/DEB/DEB-WHIKKSLW.jpg,2,2,0,4,0.41744184,0.624199,0.98931533,0.19697824,0.00033535014,0.98388517,0.00033535014,0.0,0.25114754
3727,/content/Dataset/MUC/MUC-NQVHIEWD.jpg,4,4,0,3,1.0171901,0.7920597,1.0,0.7918033,0.6647406,0.9846819,0.6488309,1.0,0.31105986
3728,/content/Dataset/BACK/BACK-HYYVILKV.jpg,1,1,0,3,1.0659972,0.80943227,1.0,0.8134716,0.6705462,0.98545766,0.7275921,0.9989544,0.29545635
3729,/content/Dataset/STR/STR-QLPKHDQE.jpg,7,7,0,5,0.9241497,0.76914054,1.0,0.7887954,0.6851841,0.9845927,0.6082497,0.99999994,0.270253
3730,/content/Dataset/LYM/LYM-RWKIHAMG.jpg,4,3,1,4,1.0550334,0.8146846,0.9899193,0.47540665,0.097224325,0.98679554,0.17607611,1.0,0.28480265
3731,/content/Dataset/NORM/NORM-QRTQMTKV.jpg,4,6,1,4,1.0107025,0.8067256,0.9589944,0.36730546,0.2776113,0.9881208,0.29006934,1.2281949e-10,0.23713364
3732,/content/Dataset/MUS/MUS-QYWAQWQT.jpg,5,5,0,7,0.9550624,0.77646726,1.0,0.7939845,0.6598235,0.9864312,0.66304016,1.0,0.2997363
3733,/content/Dataset/DEB/DEB-ADGLMFSM.jpg,2,2,0,3,1.0181547,0.79195535,1.0,0.7891297,0.6581386,0.9863304,0.64606035,1.0,0.29809505
3734,/content/Dataset/NORM/NORM-TWERPNAG.jpg,6,6,0,8,0.97229356,0.7852668,1.0,0.72312564,0.54307663,0.9792719,0.54877794,1.0,0.26818833
3735,/content/Dataset/DEB/DEB-SQVKPTGL.jpg,2,2,0,3,1.0177195,0.79188,1.0,0.8027364,0.669094,0.9864064,0.6850889,1.0,0.29870352
3736,/content/Dataset/TUM/TUM-QNEPHINS.jpg,6,8,1,6,0.98614174,0.7937664,1.0,0.5521086,0.2572724,0.9896885,0.2565022,1.0,0.22730507
3737,/content/Dataset/MUS/MUS-PDNGDLDA.jpg,5,5,0,7,0.9551122,0.77607054,1.0,0.73991925,0.58050865,0.9813278,0.56190276,1.0,0.2784426
3738,/content/Dataset/NORM/NORM-VAVWFMGA.jpg,6,6,0,4,0.99845284,0.80783725,0.91245764,0.81285954,0.68472546,0.9865003,0.70362234,1.0,0.29307795
3739,/content/Dataset/BACK/BACK-HAEQRDMV.jpg,1,1,0,3,1.0663677,0.8104207,1.0,0.7056652,0.5387952,0.9865313,0.47912234,1.0,0.29203853
3740,/content/Dataset/STR/STR-VFTGHWMQ.jpg,5,7,1,5,0.9279304,0.7828319,1.0,0.31809694,0.16719244,0.97774255,0.2561242,9.514358e-09,0.25866476
3741,/content/Dataset/LYM/LYM-FRGYLKWK.jpg,3,3,0,2,1.0473996,0.8052283,1.0,0.7160577,0.5392613,0.9871917,0.51951176,1.0,0.29015204
3742,/content/Dataset/NORM/NORM-RQFAHYSN.jpg,4,6,1,4,1.0164969,0.8089943,0.9729078,0.29010764,0.13314408,0.98455447,0.18638523,2.4310996e-27,0.26536703
3743,/content/Dataset/BACK/BACK-ISESSKRC.jpg,0,1,1,0,1.0762383,0.8123857,1.0,0.7283657,0.66424376,0.9868294,0.39405817,1.0,0.3182409
3744,/content/Dataset/LYM/LYM-TSNDDGPC.jpg,8,3,1,8,1.085518,0.8431087,1.0,0.1980117,0.00033535014,0.98848695,0.00078775105,0.0,0.30258262
